ra dec P dP A T0 V I J H K Jsigma Hsigma Ksigma quality T2mass
12.913875 -73.025167 16.4364522 8.65e-05 0.441 6005.41943 14.96 13.967 13.165 12.753 12.679 0.018 0.022 0.021 AAA 2451898.5492
12.923125 -73.532556 2.8905996 3.9e-06 0.771 6001.33222 16.405 15.798 15.258 14.668 14.4 0.038 0.046 0.049 EAA 2451898.5471
13.003833 -73.175639 4.786641 3.76e-05 0.605 6003.34404 -99.99 15.334 16.177 15.948 15.88 0.054 0.088 0.144 AAB 2451898.5485
12.919458 -73.362306 4.2843958 1.58e-05 0.581 6001.77421 -99.99 15.639 14.927 14.633 14.558 0.024 0.038 0.046 AAA 2451898.5478
12.923125 -73.532556 1.91488 2.7e-06 0.599 6001.8106 -99.99 16.642 15.258 14.668 14.4 0.038 0.046 0.049 EAA 2451898.5471
12.941708 -73.446139 2.1278714 2.1e-06 0.281 6000.98951 17.44 16.681 16.066 15.737 15.737 0.044 0.070 0.117 AAB 2451898.5475
12.946708 -73.614722 1.8220641 7.8e-06 0.599 6001.55225 -99.99 16.821 16.207 15.981 15.958 0.048 0.096 0.142 AAB 2451898.5468
12.964042 -73.495861 4.3733826 5.28e-05 0.189 6001.2221 16.393 15.576 15.072 14.739 14.65 0.026 0.036 0.053 AAA 2451898.5473
12.951625 -73.009667 6.9219548 5.08e-05 0.35 6006.62653 15.669 14.796 14.255 13.882 13.844 0.024 0.034 0.034 AAA 2451898.5492
12.913417 -73.148 19.3122745 0.0001604 0.633 6005.77707 13.826 13.211 16.086 15.782 15.539 0.053 0.089 0.104 AAA 2451898.5487
12.979042 -73.367778 20.4529301 0.0002635 0.528 6004.7823 14.605 13.637 14.686 14.444 14.337 0.02 0.029 0.037 AAA 2451898.5478
12.955833 -73.646083 1.7110083 9.2e-06 0.48 6000.96616 -99.99 16.852 16.251 15.886 15.844 0.056 0.090 0.132 AAB 2451898.5467
12.95675 -73.042056 2.3756604 6.9e-06 0.278 6000.65069 16.978 16.281 15.646 15.315 15.443 0.047 0.069 0.095 AAA 2451898.5491
12.960333 -73.041778 9.7306271 4.83e-05 0.345 6001.61752 15.353 14.488 13.879 13.529 13.422 0.027 0.038 0.034 EAA 2451898.5491
12.964042 -73.495861 4.4968139 1.21e-05 0.567 6000.7565 16.105 15.395 15.072 14.739 14.65 0.026 0.036 0.053 AAA 2451898.5473
13.000083 -73.13575 3.9392359 7.4e-06 0.678 6002.23843 16.272 15.558 14.502 13.777 13.66 0.025 0.029 0.031 AAA 2451898.5487
12.978333 -73.202167 2.5481633 3e-06 0.736 6001.5596 16.725 16.049 15.714 15.583 15.244 0.041 0.063 0.081 AAA 2451898.5484
12.979042 -73.367778 5.6240464 2.44e-05 0.298 6004.38383 16.05 15.278 14.686 14.444 14.337 0.02 0.029 0.037 AAA 2451898.5478
12.964042 -73.495861 1.7207656 1.2e-06 0.687 6000.02086 17.248 16.622 15.072 14.739 14.65 0.026 0.036 0.053 AAA 2451898.5473
12.923125 -73.532556 3.948829 5.9e-06 0.67 6000.93181 15.982 15.342 15.258 14.668 14.4 0.038 0.046 0.049 EAA 2451898.5471
12.994542 -73.95725 2.3580113 8.9e-06 0.18 6000.11818 16.893 16.194 15.675 15.457 15.268 0.033 0.061 0.082 AAA 2451898.5454
12.960333 -73.041778 3.3610232 1.16e-05 0.717 6001.23723 16.381 15.823 13.879 13.529 13.422 0.027 0.038 0.034 EAA 2451898.5491
13.368833 -74.514333 1.3317736 8e-07 0.836 6000.76573 17.689 17.149 16.793 16.787 16.766 0.071 0.192 0.288 ACD 2451877.6713
12.997792 -73.681722 1.7997797 1.4e-06 0.671 6000.12811 17.24 16.617 15.936 15.731 15.925 0.041 0.076 0.145 AAB 2451898.5465
13.089125 -73.247444 1.7970121 4e-06 0.35 6001.57681 17.494 16.762 15.926 15.746 15.545 0.048 0.082 0.100 AAA 2451898.5483
13.000083 -73.13575 1.5436928 2.6e-06 0.442 6000.11399 17.603 16.886 14.502 13.777 13.66 0.025 0.029 0.031 AAA 2451898.5487
13.001083 -73.463083 3.2934076 1.17e-05 0.371 6000.46022 17.076 16.257 15.57 15.144 14.995 0.037 0.052 0.063 AAA 2451898.5474
13.003833 -73.175639 1.594709 2.5e-06 0.362 6001.21357 17.234 16.559 16.177 15.948 15.88 0.054 0.088 0.144 AAB 2451898.5485
13.011167 -73.227583 12.5521384 0.0001008 0.453 6002.76925 15.236 14.27 13.469 13.188 13.107 0.019 0.024 0.027 AAA 2451898.5483
13.012792 -73.19175 1.8368292 2.3e-06 0.786 6000.86829 17.475 16.768 16.239 16.071 15.993 0.054 0.101 0.149 AAC 2451898.5485
13.02225 -73.046194 2.421605 2.6e-06 0.707 6001.94772 16.892 16.2 15.696 15.473 15.51 0.037 0.061 0.098 AAA 2451898.5491
13.02475 -73.694611 3.9968928 8.8e-06 0.557 6003.37334 16.488 15.741 15.03 14.873 14.689 0.025 0.041 0.053 AAA 2451898.5465
13.089125 -73.247444 3.1499425 7e-06 0.587 6000.62407 17.134 16.384 15.926 15.746 15.545 0.048 0.082 0.100 AAA 2451898.5483
13.124458 -73.405194 2.5395166 3.5e-06 0.484 6001.22118 17.002 16.218 15.198 14.844 14.809 0.032 0.045 0.058 AAA 2451898.5476
12.994542 -73.95725 1.4375981 1.3e-06 0.696 6000.44952 17.567 16.955 15.675 15.457 15.268 0.033 0.061 0.082 AAA 2451898.5454
13.060583 -73.725972 1.9050067 7.1e-06 0.238 6000.81704 17.487 16.773 16.237 16.039 16.041 0.051 0.099 0.168 AAC 2451898.5463
13.02225 -73.046194 9.8843003 0.0001212 0.194 6007.4666 15.349 14.504 15.696 15.473 15.51 0.037 0.061 0.098 AAA 2451898.5491
13.062208 -73.467583 3.8062967 7.4e-06 0.558 6001.69532 17.057 16.101 14.597 14.098 13.977 0.022 0.028 0.034 AAA 2451898.5474
13.003833 -73.175639 1.5028523 1.2e-06 0.803 6000.95936 17.44 16.887 16.177 15.948 15.88 0.054 0.088 0.144 AAB 2451898.5485
13.081667 -73.234417 3.1714146 6.2e-06 0.438 6001.08767 16.802 16.01 16.333 16.177 16.04 0.059 0.112 0.168 ABC 2451898.5483
13.150083 -73.358722 3.118786 6.3e-06 0.348 6002.98412 16.761 16.009 15.748 15.281 15.084 0.052 0.072 0.077 EAA 2451898.5478
13.081667 -73.234417 1.5283396 1.6e-06 0.794 6000.58673 17.915 17.157 16.333 16.177 16.04 0.059 0.112 0.168 ABC 2451898.5483
13.089 -73.050944 4.0891211 6.7e-06 0.517 6001.48521 16.488 15.699 15.185 14.877 14.772 0.031 0.043 0.057 AAA 2451898.549
13.089125 -73.247444 2.0310059 2e-06 0.726 6000.621 17.118 16.448 15.926 15.746 15.545 0.048 0.082 0.100 AAA 2451898.5483
13.060583 -73.725972 1.5112668 1.8e-06 0.566 6001.19032 17.29 16.643 16.237 16.039 16.041 0.051 0.099 0.168 AAC 2451898.5463
13.110458 -73.684861 5.6652172 9.3e-06 0.631 6003.27823 15.757 15.079 14.581 14.242 14.141 0.021 0.027 0.032 AAA 2451898.5465
13.16275 -73.181472 1.2805722 1.7e-06 0.432 6001.08596 17.77 17.112 15.802 15.603 15.355 0.038 0.064 0.086 AAA 2451898.5485
13.116583 -73.477472 1.9026719 2.4e-06 0.496 6000.0097 17.099 16.549 16.112 15.964 15.766 0.044 0.088 0.136 AAB 2451898.5473
13.089125 -73.247444 3.6182628 1.02e-05 0.325 6001.18096 17.077 16.169 15.926 15.746 15.545 0.048 0.082 0.100 AAA 2451898.5483
13.089 -73.050944 3.198243 4.8e-06 0.588 6002.67818 16.66 15.956 15.185 14.877 14.772 0.031 0.043 0.057 AAA 2451898.549
13.124458 -73.405194 3.7899591 1.47e-05 0.247 6002.04218 16.642 15.819 15.198 14.844 14.809 0.032 0.045 0.058 AAA 2451898.5476
13.125625 -73.278 2.2040483 2.4e-06 0.79 6001.49778 17.722 16.912 16.322 15.99 15.636 0.053 0.098 0.109 AAB 2451898.5481
13.089125 -73.247444 6.4732293 1.97e-05 0.539 6003.13887 16.037 15.159 15.926 15.746 15.545 0.048 0.082 0.100 AAA 2451898.5483
13.110458 -73.684861 4.3142427 1.15e-05 0.451 6002.02869 16.524 15.725 14.581 14.242 14.141 0.021 0.027 0.032 AAA 2451898.5465
13.150083 -73.358722 1.9368151 2e-06 0.834 6000.23815 17.374 16.762 15.748 15.281 15.084 0.052 0.072 0.077 EAA 2451898.5478
13.116583 -73.477472 2.0394382 5.5e-06 0.293 6001.38327 17.265 16.531 16.112 15.964 15.766 0.044 0.088 0.136 AAB 2451898.5473
13.16275 -73.181472 2.5772993 6e-06 0.392 6002.02254 16.85 16.14 15.802 15.603 15.355 0.038 0.064 0.086 AAA 2451898.5485
13.169708 -73.122528 4.3190576 1.86e-05 0.203 6001.84502 16.103 15.34 14.749 14.461 14.481 0.026 0.035 0.045 AAA 2451898.5488
13.172 -73.608167 1.094579 2e-06 0.363 6000.24193 18.539 17.785 16.657 16.315 15.894 0.068 0.128 0.134 ABB 2451898.5468
13.227208 -73.004 1.8474233 2.2e-06 0.532 6000.05468 17.39 16.718 15.487 15.143 15.072 0.039 0.068 0.089 AAA 2451898.5492
13.116583 -73.477472 1.4712769 1.8e-06 0.588 6000.03115 18.538 17.625 16.112 15.964 15.766 0.044 0.088 0.136 AAB 2451898.5473
13.150083 -73.358722 1.2475137 3.3e-06 0.303 6000.60027 17.794 17.152 15.748 15.281 15.084 0.052 0.072 0.077 EAA 2451898.5478
13.211833 -73.988056 1.1748832 1.1e-06 0.362 6000.71912 17.628 16.995 16.623 16.55 16.279 0.066 0.149 0.185 ABC 2451898.5453
13.124458 -73.405194 1.9191606 2.9e-06 0.485 6001.86358 17.277 16.612 15.198 14.844 14.809 0.032 0.045 0.058 AAA 2451898.5476
13.227208 -73.004 4.1681818 5.2e-06 0.611 6000.12354 16.003 15.311 15.487 15.143 15.072 0.039 0.068 0.089 AAA 2451898.5492
13.060583 -73.725972 1.4829404 1.2e-06 0.728 6001.02022 17.497 16.89 16.237 16.039 16.041 0.051 0.099 0.168 AAC 2451898.5463
13.16275 -73.181472 3.7374106 9.2e-06 0.429 6001.62058 17.019 16.142 15.802 15.603 15.355 0.038 0.064 0.086 AAA 2451898.5485
13.223375 -73.314278 7.6821542 0.0001552 0.083 6006.58338 16.228 15.232 14.445 14.042 13.893 0.021 0.028 0.030 AAA 2451898.548
13.313792 -73.567028 1.9047479 3.6e-06 0.346 6001.0583 17.214 16.519 14.673 14.352 14.332 0.024 0.032 0.035 AAA 2451877.6675
13.227208 -73.004 3.2518499 6.1e-06 0.521 6003.24392 16.573 15.864 15.487 15.143 15.072 0.039 0.068 0.089 AAA 2451898.5492
13.172 -73.608167 4.8381485 7e-06 0.665 6000.36528 16.113 15.376 16.657 16.315 15.894 0.068 0.128 0.134 ABB 2451898.5468
13.261833 -73.260972 4.3727054 1.45e-05 0.374 6000.76667 17.144 16.111 15.363 14.978 14.777 0.028 0.038 0.053 AAA 2451877.6662
13.318083 -73.354139 1.5941285 1.4e-06 0.559 6000.63094 17.492 16.838 14.81 14.579 14.509 0.027 0.041 0.048 AAA 2451877.6666
13.58975 -74.216694 3.8473912 1.69e-05 0.299 6000.11281 16.768 16.025 15.478 15.246 15.134 0.028 0.049 0.074 AAA 2451877.6701
13.281125 -73.237806 2.7611311 3.2e-06 0.739 6000.73352 16.958 16.206 15.817 15.492 15.255 0.044 0.068 0.097 AAA 2451877.6661
13.172 -73.608167 3.2488201 3.2e-06 0.709 6000.82566 16.524 15.838 16.657 16.315 15.894 0.068 0.128 0.134 ABB 2451898.5468
13.308958 -73.029861 1.6612005 1.3e-06 0.781 6001.35738 17.234 16.613 16.113 15.871 15.957 0.045 0.080 0.147 AAB 2451877.6653
13.313792 -73.567028 4.4618357 5.6e-06 0.676 6004.19212 15.954 15.297 14.673 14.352 14.332 0.024 0.032 0.035 AAA 2451877.6675
13.318083 -73.354139 3.9411638 3.4e-06 0.704 6000.30142 15.99 15.361 14.81 14.579 14.509 0.027 0.041 0.048 AAA 2451877.6666
13.318875 -73.031222 4.3362863 4.5e-06 0.665 6002.68416 15.356 14.744 14.561 14.235 14.102 0.024 0.036 0.037 AAA 2451877.6653
13.319875 -73.079139 1.6463701 3e-06 0.356 6001.13888 17.722 16.977 16.473 16.136 15.814 0.058 0.104 0.113 AAB 2451877.6655
13.320875 -73.513583 1.7822387 2.2e-06 0.262 6001.13352 16.571 15.696 15.051 14.541 14.441 0.025 0.035 0.042 AAA 2451877.6672
13.326125 -73.115222 14.5718492 0.0001019 0.537 6014.23233 14.547 13.765 13.144 12.835 12.697 0.02 0.025 0.023 AAA 2451877.6656
13.32775 -73.296694 1.8732823 4.2e-06 0.381 6001.76933 17.412 16.75 16.253 15.707 15.868 0.048 0.074 0.125 AAB 2451877.6664
13.355125 -73.234972 1.9968647 3.1e-06 0.768 6001.98025 17.29 16.596 16.211 15.728 15.695 0.046 0.082 0.111 AAB 2451877.6661
13.363458 -73.11175 3.9680759 4.9e-06 0.699 6003.05574 16.146 15.461 13.965 13.211 13.001 0.023 0.027 0.027 EEA 2451877.6656
13.365875 -73.417028 3.7397881 1.09e-05 0.44 6002.67047 16.202 15.451 14.773 14.538 14.531 0.025 0.037 0.047 AAA 2451877.6668
13.366 -73.183694 1.8664286 4.3e-06 0.612 6001.2369 17.092 16.476 14.964 14.408 14.294 0.027 0.037 0.043 AAA 2451877.6659
13.368833 -74.514333 1.1878754 7e-07 0.863 6000.29288 17.769 17.323 16.793 16.787 16.766 0.071 0.192 0.288 ACD 2451877.6713
13.374375 -73.342611 2.0030638 1.8e-06 0.817 6000.58025 16.693 16.127 15.871 15.613 15.508 0.038 0.075 0.096 AAA 2451877.6665
13.376792 -73.117278 2.4779732 3.1e-06 0.64 6000.96577 16.838 16.17 15.528 15.435 15.252 0.03 0.062 0.077 AAA 2451877.6656
13.377417 -73.294056 5.5907778 1.19e-05 0.581 6005.50563 16.105 15.315 14.906 14.504 14.307 0.027 0.035 0.038 AAA 2451877.6664
13.380583 -73.206278 2.22225 3.4e-06 0.648 6001.38208 17.566 16.701 15.978 15.621 15.501 0.041 0.072 0.100 AAA 2451877.666
13.391208 -73.124611 9.3554454 9.8e-05 0.173 6006.52767 15.231 14.432 13.903 13.564 13.425 0.023 0.030 0.031 AAA 2451877.6657
13.405875 -73.276083 1.5804805 1.8e-06 0.514 6000.78123 17.169 16.533 15.827 15.489 15.525 0.043 0.068 0.094 AAA 2451877.6663
13.419083 -73.564639 4.8463468 5.9e-06 0.676 6001.39216 15.912 15.254 14.553 14.342 14.234 0.023 0.031 0.035 AAA 2451877.6674
13.428583 -73.451944 2.2276923 7.5e-06 0.79 6002.02337 16.813 16.134 12.999 12.232 12.101 0.019 0.024 0.022 AAA 2451877.667
13.431083 -73.44225 1.4693043 4e-07 0.593 6000.96163 17.438 17.083 16.718 16.182 16.174 0.077 0.108 0.161 AAC 2451877.667
13.4325 -73.473722 1.569355 1.8e-06 0.525 6001.20056 17.62 16.926 16.232 15.942 15.894 0.068 0.084 0.136 AAB 2451877.6671
13.435458 -73.061694 2.7020876 5.9e-06 0.392 6002.07177 16.96 16.197 15.76 15.355 15.292 0.05 0.063 0.082 AAA 2451877.6654
13.439958 -73.258528 4.6604568 3.76e-05 0.305 6003.95901 16.333 15.52 14.995 14.562 14.407 0.026 0.036 0.044 AAA 2451877.6662
13.4545 -73.628833 1.4202684 1.3e-06 0.447 6000.55659 17.369 16.749 16.228 15.826 15.983 0.044 0.079 0.136 AAB 2451877.6677
13.454917 -73.167333 4.3569974 2.11e-05 0.493 6003.62219 16.118 15.392 14.757 14.515 14.549 0.023 0.035 0.048 AAA 2451877.6658
13.460208 -74.026722 2.7020318 3.4e-06 0.802 6000.74492 16.719 16.117 15.451 15.244 15.187 0.031 0.055 0.074 AAA 2451877.6693
13.466 -73.812472 1.6575647 1.9e-06 0.543 6000.94763 17.488 16.865 14.348 13.553 13.405 0.022 0.026 0.026 AAA 2451877.6684
13.48225 -73.50975 1.9911068 2.39e-05 0.442 6000.69149 -99.99 16.598 16.086 15.849 15.904 0.04 0.077 0.131 AAB 2451877.6672
13.487917 -73.021083 7.4979392 2.81e-05 0.538 6000.77244 15.576 14.787 14.181 13.855 13.748 0.021 0.026 0.030 AAA 2451877.6653
13.502458 -73.619333 4.7358768 2.35e-05 0.603 6000.74183 15.866 15.461 14.897 14.532 14.545 0.023 0.032 0.045 AAA 2451877.6677
13.504208 -73.081083 1.4462787 2.4e-06 0.319 6000.70233 17.472 16.773 16.252 15.991 15.952 0.05 0.094 0.152 AAB 2451877.6655
13.507917 -73.505 3.9978055 1.26e-05 0.717 6002.08462 16.263 15.549 14.958 14.631 14.568 0.026 0.039 0.050 AAA 2451877.6672
13.5105 -73.241722 2.7073624 3.9e-06 0.736 6002.3968 16.847 16.122 15.664 15.307 15.138 0.039 0.058 0.076 AAA 2451877.6661
13.522 -73.83575 1.6041744 1.1e-06 0.804 6001.58359 17.231 16.682 16.264 16.056 15.782 0.05 0.098 0.117 AAB 2451877.6685
13.526292 -73.568694 3.7002703 3.29e-05 0.125 6003.23489 16.52 15.75 15.199 14.886 14.81 0.026 0.039 0.049 AAA 2451877.6675
13.537833 -73.666556 6.2095194 2.35e-05 0.41 6001.13038 15.904 15.127 14.518 14.21 14.2 0.021 0.029 0.038 AAA 2451877.6679
13.543917 -73.588611 3.48763 4.5e-06 0.75 6001.70688 16.241 15.604 15.196 14.87 14.726 0.028 0.041 0.049 AAA 2451877.6675
13.562542 -73.518194 2.0423009 2.4e-06 0.6 6001.55054 17.182 16.489 15.977 15.502 15.421 0.037 0.061 0.085 AAA 2451877.6673
13.563542 -73.546417 2.8809677 3.1e-06 0.627 6000.18358 16.672 15.992 15.306 15.109 15.042 0.031 0.054 0.072 AAA 2451877.6674
13.575333 -73.813056 1.1280417 1.4e-06 0.492 6000.424 17.954 17.342 16.999 16.343 16.569 0.084 0.124 0.237 ABD 2451877.6684
13.591375 -73.374972 1.7581868 1.9e-06 0.561 6000.12474 17.432 16.767 16.486 16.397 15.974 0.06 0.129 0.143 ABB 2451877.6667
13.58975 -74.216694 2.4388409 4.1e-06 0.446 6001.04197 16.754 16.036 15.478 15.246 15.134 0.028 0.049 0.074 AAA 2451877.6701
13.591375 -73.374972 1.4271071 1.7e-06 0.531 6000.61471 17.704 17.047 16.486 16.397 15.974 0.06 0.129 0.143 ABB 2451877.6667
13.673417 -73.128833 3.0518147 3.7e-06 0.612 6000.88655 16.52 15.839 12.256 11.8 11.706 0.018 0.021 0.020 AAA 2451932.551
13.5105 -73.241722 1.608433 2.6e-06 0.411 6000.21226 17.197 16.529 15.664 15.307 15.138 0.039 0.058 0.076 AAA 2451877.6661
13.5105 -73.241722 6.1826803 1.61e-05 0.59 6002.55889 15.427 14.748 15.664 15.307 15.138 0.039 0.058 0.076 AAA 2451877.6661
13.5105 -73.241722 1.570743 1.8e-06 0.603 6001.12418 17.464 16.827 15.664 15.307 15.138 0.039 0.058 0.076 AAA 2451877.6661
13.5105 -73.241722 3.7411364 9e-06 0.398 6003.70762 16.302 15.588 15.664 15.307 15.138 0.039 0.058 0.076 AAA 2451877.6661
13.5105 -73.241722 1.1650787 2.1e-06 0.424 6000.93192 18.103 17.425 15.664 15.307 15.138 0.039 0.058 0.076 AAA 2451877.6661
13.562542 -73.518194 1.257064 2.4e-06 0.389 6000.82404 17.933 17.303 15.977 15.502 15.421 0.037 0.061 0.085 AAA 2451877.6673
13.591375 -73.374972 2.0971349 3.1e-06 0.445 6000.34993 17.112 16.438 16.486 16.397 15.974 0.06 0.129 0.143 ABB 2451877.6667
13.664167 -73.016917 2.9742009 3.6e-06 0.567 6001.26757 16.811 16.076 15.461 15.206 15.164 0.032 0.043 0.074 AAA 2451932.5514
13.664167 -73.016917 1.2384296 1.4e-06 0.424 6000.11984 17.941 17.264 15.461 15.206 15.164 0.032 0.043 0.074 AAA 2451932.5514
13.673417 -73.128833 1.7360993 2.7e-06 0.485 6000.63505 17.547 16.832 12.256 11.8 11.706 0.018 0.021 0.020 AAA 2451932.551
13.673417 -73.128833 31.9920762 0.0021186 0.225 6009.63473 13.61 12.798 12.256 11.8 11.706 0.018 0.021 0.020 AAA 2451932.551
13.504208 -73.081083 2.044505 3.4e-06 0.369 6000.02237 17.177 16.46 16.252 15.991 15.952 0.05 0.094 0.152 AAB 2451877.6655
13.685375 -73.587278 1.8450316 1.9e-06 0.862 6001.57933 17.158 16.582 12.068 11.172 10.954 0.023 0.022 0.021 AAA 2451932.5491
13.591375 -73.374972 5.2024662 1.27e-05 0.542 6000.79587 15.663 14.962 16.486 16.397 15.974 0.06 0.129 0.143 ABB 2451877.6667
13.664167 -73.016917 2.5512509 5.3e-06 0.376 6002.05093 17.131 16.342 15.461 15.206 15.164 0.032 0.043 0.074 AAA 2451932.5514
13.809 -73.18425 2.3327142 2.5e-06 0.659 6002.05076 16.955 16.262 16.265 16.13 15.956 0.048 0.090 0.150 AAB 2451932.5507
13.853583 -73.544111 1.6440171 1.2e-06 0.749 6000.80524 17.353 16.743 14.4 13.988 13.89 0.026 0.027 0.033 AAA 2451932.5493
13.88075 -73.037167 11.3984548 4.03e-05 0.529 6001.62804 14.789 13.966 15.177 14.796 14.622 0.038 0.052 0.058 AAA 2451932.5513
13.746875 -73.143528 1.3929216 9e-07 0.714 6000.26744 17.561 16.971 14.389 14.024 13.96 0.022 0.028 0.033 AAA 2451932.5509
13.746875 -73.143528 5.200885 1e-05 0.614 6002.63123 15.609 14.939 14.389 14.024 13.96 0.022 0.028 0.033 AAA 2451932.5509
13.809 -73.18425 5.2498572 1.38e-05 0.499 6004.5553 15.883 15.125 16.265 16.13 15.956 0.048 0.090 0.150 AAB 2451932.5507
13.562542 -73.518194 1.5699758 3e-06 0.335 6000.17654 17.693 17.0 15.977 15.502 15.421 0.037 0.061 0.085 AAA 2451877.6673
13.664167 -73.016917 3.2790822 2.29e-05 0.117 6002.24732 16.949 16.137 15.461 15.206 15.164 0.032 0.043 0.074 AAA 2451932.5514
13.664167 -73.016917 1.4198949 9e-07 0.624 6000.51863 17.359 16.756 15.461 15.206 15.164 0.032 0.043 0.074 AAA 2451932.5514
13.673417 -73.128833 2.5474337 2.4e-06 0.759 6000.0271 16.696 16.091 12.256 11.8 11.706 0.018 0.021 0.020 AAA 2451932.551
13.79 -73.786583 2.6289223 2.5e-06 0.812 6001.6645 16.744 16.123 15.6 15.266 15.324 0.041 0.049 0.086 AAA 2451932.5483
13.809 -73.18425 1.263308 9e-07 0.768 6001.147 17.233 16.64 16.265 16.13 15.956 0.048 0.090 0.150 AAB 2451932.5507
13.853583 -73.544111 4.2005451 2.26e-05 0.262 6000.48046 16.567 15.767 14.4 13.988 13.89 0.026 0.027 0.033 AAA 2451932.5493
13.853583 -73.544111 7.1031959 4.14e-05 0.346 6004.89879 15.354 14.723 14.4 13.988 13.89 0.026 0.027 0.033 AAA 2451932.5493
13.955458 -73.705083 1.8041333 5.5e-06 0.338 6000.39788 17.599 16.901 16.457 16.364 16.549 0.05 0.110 0.247 ABD 2451932.5486
13.88075 -73.037167 3.9723802 5.5e-06 0.698 6001.47749 16.187 15.514 15.177 14.796 14.622 0.038 0.052 0.058 AAA 2451932.5513
13.853583 -73.544111 1.6313189 2.8e-06 0.39 6000.02852 17.381 16.73 14.4 13.988 13.89 0.026 0.027 0.033 AAA 2451932.5493
13.96975 -73.112639 1.4552394 4.1e-06 0.223 6000.0181 17.696 16.993 14.853 14.662 14.621 0.027 0.040 0.051 AAA 2451932.551
13.88075 -73.037167 2.3309157 2.8e-06 0.784 6001.22956 16.735 16.112 15.177 14.796 14.622 0.038 0.052 0.058 AAA 2451932.5513
13.955458 -73.705083 1.4357284 1.5e-06 0.498 6000.02352 17.632 17.02 16.457 16.364 16.549 0.05 0.110 0.247 ABD 2451932.5486
13.96975 -73.112639 3.5197123 3.7e-06 0.782 6000.94247 16.208 15.592 14.853 14.662 14.621 0.027 0.040 0.051 AAA 2451932.551
13.79 -73.786583 1.583931 1.5e-06 0.663 6000.71174 17.519 16.946 15.6 15.266 15.324 0.041 0.049 0.086 AAA 2451932.5483
11.95 -73.21375 1.5789476 4.43e-05 0.288 6000.91036 -99.99 16.672 14.292 13.844 13.666 0.022 0.028 0.027 AAA 2451899.5602
13.121542 -75.033833 2.1479075 2.9e-06 0.826 6000.47342 17.229 16.673 16.148 15.837 15.817 0.047 0.095 0.128 AAB 2451898.5411
13.121542 -75.033833 3.1123532 4e-06 0.675 6002.43822 16.274 15.687 16.148 15.837 15.817 0.047 0.095 0.128 AAB 2451898.5411
11.500708 -72.926028 2.0750534 1.9e-06 0.735 6000.7835 16.891 16.328 15.91 15.623 15.726 0.043 0.059 0.112 AAB 2451899.5494
11.891708 -72.574028 1.5793565 1.2e-06 0.703 6001.04479 17.381 16.793 16.22 15.84 16.008 0.04 0.062 0.135 AAB 2451899.5576
11.661083 -72.988306 2.0079726 2.6e-06 0.433 6001.68933 17.304 16.58 13.777 13.42 13.318 0.021 0.027 0.027 AAA 2451899.5593
11.633125 -72.926 2.1082211 3.4e-06 0.197 6000.21673 16.446 15.528 16.451 16.089 15.838 0.077 0.112 0.123 ABB 2451899.5494
11.633125 -72.926 2.0099888 2.6e-06 0.516 6001.71703 17.254 16.568 16.451 16.089 15.838 0.077 0.112 0.123 ABB 2451899.5494
11.633125 -72.926 1.9703933 1.5e-06 0.711 6000.95566 17.073 16.439 16.451 16.089 15.838 0.077 0.112 0.123 ABB 2451899.5494
11.633125 -72.926 1.9616432 2e-06 0.644 6000.14457 17.522 16.794 16.451 16.089 15.838 0.077 0.112 0.123 ABB 2451899.5494
11.661083 -72.988306 10.445182 5.24e-05 0.505 6000.20546 15.21 14.457 13.777 13.42 13.318 0.021 0.027 0.027 AAA 2451899.5593
12.0125 -72.327861 2.160223 2.3e-06 0.579 6000.95704 17.059 16.383 16.613 16.213 16.278 0.056 0.086 0.186 AAC 2451899.5566
11.661083 -72.988306 1.3099325 8e-07 0.58 6001.14704 17.684 17.029 13.777 13.42 13.318 0.021 0.027 0.027 AAA 2451899.5593
12.0125 -72.327861 1.9766648 1.8e-06 0.651 6001.42478 17.013 16.385 16.613 16.213 16.278 0.056 0.086 0.186 AAC 2451899.5566
11.709667 -72.925889 1.5695001 1.4e-06 0.678 6001.38863 17.55 16.921 16.471 16.07 16.33 0.059 0.082 0.174 AAC 2451899.559
11.891708 -72.574028 4.547161 7e-06 0.637 6001.88212 15.942 15.255 16.22 15.84 16.008 0.04 0.062 0.135 AAB 2451899.5576
11.782208 -72.702972 65.9366599 0.0098257 0.601 6032.58734 -99.99 11.421 15.966 15.718 15.853 0.046 0.060 0.111 AAB 2451899.5581
11.709667 -72.925889 2.1711207 1.17e-05 0.273 6000.69378 17.131 16.397 16.471 16.07 16.33 0.059 0.082 0.174 AAC 2451899.559
11.782208 -72.702972 1.6358735 1.5e-06 0.556 6000.33841 17.336 16.683 15.966 15.718 15.853 0.046 0.060 0.111 AAB 2451899.5581
11.891708 -72.574028 1.5549325 3e-06 0.381 6000.56615 17.472 16.83 16.22 15.84 16.008 0.04 0.062 0.135 AAB 2451899.5576
11.762375 -72.934167 3.1313978 5.6e-06 0.491 6001.10689 16.705 15.973 15.312 15.0 14.92 0.028 0.038 0.057 AAA 2451899.559
11.782208 -72.702972 2.0239971 3.4e-06 0.464 6001.857 17.161 16.527 15.966 15.718 15.853 0.046 0.060 0.111 AAB 2451899.5581
